iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
AFG,Asia,Afghanistan,2021-10-02,155191.0,0.0,33.0,7206.0,0.0,1.0,3773.295,0.0,0.802,175.206,0.0,0.024,0.87,,,,,,,,,,,,,,,,,,,,,,,19752.0,,,,,480.0,18477.0,0.045,35.19,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-10-03,155191.0,0.0,33.0,7206.0,0.0,1.0,3773.295,0.0,0.802,175.206,0.0,0.024,0.88,,,,,,,,,,,,,,,,,,,,,,,23129.0,,,,,562.0,26788.0,0.065,35.19,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-10-04,155287.0,96.0,30.714,7212.0,6.0,1.714,3775.629,2.334,0.747,175.352,0.146,0.042,0.89,,,,,,,,,,,,,,,,,,,,,,,26505.0,,,,,644.0,35100.0,0.085,35.19,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-10-05,155309.0,22.0,30.857,7214.0,2.0,1.857,3776.164,0.535,0.75,175.4,0.049,0.045,0.89,,,,,,,,,,,,,,,,,,,,,,,29882.0,,,,,727.0,43412.0,0.106,35.19,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-10-06,155380.0,71.0,36.0,7220.0,6.0,2.286,3777.891,1.726,0.875,175.546,0.146,0.056,0.9,,,,,,,,,,,,,,,,,,,,,,,33258.0,,,,,809.0,51723.0,0.126,35.19,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-10-07,155429.0,49.0,36.429,7221.0,1.0,2.429,3779.082,1.191,0.886,175.571,0.024,0.059,0.9,,,,,,,,,,,,,,,,,,,,,,,36635.0,,,,,891.0,60035.0,0.146,35.19,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-10-08,155448.0,19.0,36.714,7221.0,0.0,2.143,3779.544,0.462,0.893,175.571,0.0,0.052,0.9,,,,,,,,,,,,,,,,,,,,,,,36635.0,,,,,891.0,60035.0,0.146,35.19,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-10-09,155466.0,18.0,39.286,7221.0,0.0,2.143,3779.982,0.438,0.955,175.571,0.0,0.052,0.9,,,,,,,,,,,,,,,,,,,,,,,36635.0,,,,,891.0,60035.0,0.146,35.19,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-10-10,155508.0,42.0,45.286,7225.0,4.0,2.714,3781.003,1.021,1.101,175.668,0.097,0.066,0.91,,,,,,,,,,,,,,,,,,,,,,,36635.0,,,,,891.0,60035.0,0.146,35.19,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-10-11,155540.0,32.0,36.143,7228.0,3.0,2.286,3781.781,0.778,0.879,175.741,0.073,0.056,0.91,,,,,,,,,,,,,,,,,,,,,,,36635.0,,,,,891.0,60035.0,0.146,35.19,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-10-12,155599.0,59.0,41.429,7230.0,2.0,2.286,3783.215,1.435,1.007,175.789,0.049,0.056,0.92,,,,,,,,,,,,,,,,,,,,,,,36635.0,,,,,891.0,60035.0,0.146,35.19,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-10-13,155627.0,28.0,35.286,7234.0,4.0,2.0,3783.896,0.681,0.858,175.887,0.097,0.049,0.92,,,,,,,,,,,,,,,,,,,,,,,36635.0,,,,,891.0,60035.0,0.146,35.19,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-10-14,155682.0,55.0,36.143,7238.0,4.0,2.429,3785.233,1.337,0.879,175.984,0.097,0.059,0.92,,,,,,,,,,,,,,,,,,,,,,,36635.0,,,,,891.0,60035.0,0.146,35.19,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-10-15,155688.0,6.0,34.286,7238.0,0.0,2.429,3785.379,0.146,0.834,175.984,0.0,0.059,0.92,,,,,,,,,,,,,,,,,,,,,,,36635.0,,,,,891.0,60035.0,0.146,35.19,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-10-16,155739.0,51.0,39.0,7238.0,0.0,2.429,3786.619,1.24,0.948,175.984,0.0,0.059,0.93,,,,,,,,,,,,,,,,,,,,,,,36635.0,,,,,891.0,60035.0,0.146,35.19,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-10-17,155764.0,25.0,36.571,7243.0,5.0,2.571,3787.227,0.608,0.889,176.105,0.122,0.063,0.93,,,,,,,,,,,,,,,,,,,,,,,36635.0,,,,,891.0,60035.0,0.146,35.19,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-10-18,155776.0,12.0,33.714,7246.0,3.0,2.571,3787.519,0.292,0.82,176.178,0.073,0.063,0.93,,,,,,,,,,,,,,,,,,,,,,,36635.0,,,,,891.0,60035.0,0.146,38.89,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-10-19,155801.0,25.0,28.857,7247.0,1.0,2.429,3788.127,0.608,0.702,176.203,0.024,0.059,0.94,,,,,,,,,,,,,,,,,,,,,,,36635.0,,,,,891.0,60035.0,0.146,38.89,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-10-20,155859.0,58.0,33.143,7247.0,0.0,1.857,3789.537,1.41,0.806,176.203,0.0,0.045,0.95,,,,,,,,,,,,,,,,,,,,,,,36635.0,,,,,891.0,60035.0,0.146,38.89,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-10-21,155891.0,32.0,29.857,7249.0,2.0,1.571,3790.315,0.778,0.726,176.251,0.049,0.038,0.96,,,,,,,,,,,,,,,,,,,,,,,36635.0,,,,,891.0,60035.0,0.146,38.89,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-10-22,155931.0,40.0,34.714,7252.0,3.0,2.0,3791.288,0.973,0.844,176.324,0.073,0.049,0.96,,,,,,,,,,,,,,,,,,,,,,,36635.0,,,,,891.0,60035.0,0.146,38.89,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-10-23,155940.0,9.0,28.714,7253.0,1.0,2.143,3791.506,0.219,0.698,176.349,0.024,0.052,0.97,,,,,,,,,,,,,,,,,,,,,,,36635.0,,,,,891.0,60035.0,0.146,38.89,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-10-24,155944.0,4.0,25.714,7255.0,2.0,1.714,3791.604,0.097,0.625,176.397,0.049,0.042,0.97,,,,,,,,,,,,,,,,,,,,,,,36635.0,,,,,891.0,60035.0,0.146,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-10-25,156040.0,96.0,37.714,7260.0,5.0,2.0,3793.938,2.334,0.917,176.519,0.122,0.049,0.98,,,,,,,,,,,,,,,,,,,,,,,36635.0,,,,,891.0,60035.0,0.146,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-10-26,156071.0,31.0,38.571,7262.0,2.0,2.143,3794.691,0.754,0.938,176.567,0.049,0.052,0.98,,,,,,,,,,,,,,,,,,,,,,,36635.0,,,,,891.0,60035.0,0.146,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-10-27,156124.0,53.0,37.857,7266.0,4.0,2.714,3795.98,1.289,0.92,176.665,0.097,0.066,0.98,,,,,,,,,,,,,,,,,,,,,,,36635.0,,,,,891.0,60035.0,0.146,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-10-28,156166.0,42.0,39.286,7268.0,2.0,2.714,3797.001,1.021,0.955,176.713,0.049,0.066,0.97,,,,,,,,,,,,,,,,,,,,,,,36635.0,,,,,891.0,60035.0,0.146,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-10-29,156196.0,30.0,37.857,7269.0,1.0,2.429,3797.731,0.729,0.92,176.738,0.024,0.059,0.97,,,,,,,,,,,,,,,,,,,,,,,36635.0,,,,,891.0,60035.0,0.146,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-10-30,156210.0,14.0,38.571,7272.0,3.0,2.714,3798.071,0.34,0.938,176.811,0.073,0.066,0.97,,,,,,,,,,,,,,,,,,,,,,,36635.0,,,,,891.0,60035.0,0.146,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-10-31,156250.0,40.0,43.714,7280.0,8.0,3.571,3799.044,0.973,1.063,177.005,0.195,0.087,0.97,,,,,,,,,,,,,,,,,,,,,,,36635.0,,,,,891.0,60035.0,0.146,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-11-01,156284.0,34.0,34.857,7281.0,1.0,3.0,3799.87,0.827,0.848,177.029,0.024,0.073,0.96,,,,,,,,,,,,,,,,,,,,,,,36635.0,,,,,891.0,60035.0,0.146,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-11-02,156307.0,23.0,33.714,7281.0,0.0,2.714,3800.43,0.559,0.82,177.029,0.0,0.066,0.96,,,,,,,,,,,,,,,,,,,,,,,36635.0,,,,,891.0,60035.0,0.146,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-11-03,156323.0,16.0,28.429,7284.0,3.0,2.571,3800.819,0.389,0.691,177.102,0.073,0.063,0.96,,,,,,,,,,,,,,,,,,,,,,,36635.0,,,,,891.0,60035.0,0.146,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-11-04,156363.0,40.0,28.143,7284.0,0.0,2.286,3801.791,0.973,0.684,177.102,0.0,0.056,0.97,,,,,,,,,,,,,,,,,,,,,,,36635.0,,,,,891.0,60035.0,0.146,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-11-05,156392.0,29.0,28.0,7284.0,0.0,2.143,3802.496,0.705,0.681,177.102,0.0,0.052,0.97,,,,,,,,,,,,,,,,,,,,,,,36635.0,,,,,891.0,60035.0,0.146,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-11-06,156397.0,5.0,26.714,7284.0,0.0,1.714,3802.618,0.122,0.65,177.102,0.0,0.042,0.97,,,,,,,,,,,,,,,,,,,,,,,36635.0,,,,,891.0,60035.0,0.146,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-11-07,156397.0,0.0,21.0,7284.0,0.0,0.571,3802.618,0.0,0.511,177.102,0.0,0.014,0.98,,,,,,,,,,,,,,,,,,,,,,,36635.0,,,,,891.0,60035.0,0.146,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-11-08,156397.0,0.0,16.143,7288.0,4.0,1.0,3802.618,0.0,0.392,177.2,0.097,0.024,0.99,,,,,,,,,,,,,,,,,,,,,,,36635.0,,,,,891.0,60035.0,0.146,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-11-09,156397.0,0.0,12.857,7290.0,2.0,1.286,3802.618,0.0,0.313,177.248,0.049,0.031,1.01,,,,,,,,,,,,,,,,,,,,,,,36635.0,,,,,891.0,60035.0,0.146,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-11-10,156414.0,17.0,13.0,7291.0,1.0,1.0,3803.031,0.413,0.316,177.272,0.024,0.024,1.04,,,,,,,,,,,,,,,,,,,,,,,36635.0,,,,,891.0,60035.0,0.146,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-11-11,156456.0,42.0,13.286,7292.0,1.0,1.143,3804.052,1.021,0.323,177.297,0.024,0.028,1.06,,,,,,,,,,,,,,,,,,,,,,,36635.0,,,,,891.0,60035.0,0.146,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-11-12,156487.0,31.0,13.571,7292.0,0.0,1.143,3804.806,0.754,0.33,177.297,0.0,0.028,1.08,,,,,,,,,,,,,,,,,,,,,,,36635.0,,,,,891.0,60035.0,0.146,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-11-13,156510.0,23.0,16.143,7292.0,0.0,1.143,3805.365,0.559,0.392,177.297,0.0,0.028,1.1,,,,,,,,,,,,,,,,,,,,,,,36635.0,,,,,891.0,60035.0,0.146,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-11-14,156552.0,42.0,22.143,7293.0,1.0,1.286,3806.386,1.021,0.538,177.321,0.024,0.031,1.12,,,,,,,,,,,,,,,,,,4018197.0,3530173.0,3188609.0,,,36635.0,9.77,8.58,7.75,,891.0,60035.0,0.146,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-11-15,156610.0,58.0,30.429,7294.0,1.0,0.857,3807.797,1.41,0.74,177.345,0.024,0.021,1.13,,,,,,,,,,,,,,,,,,,,,,,33582.0,,,,,817.0,53494.0,0.13,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-11-16,156649.0,39.0,36.0,7295.0,1.0,0.714,3808.745,0.948,0.875,177.37,0.024,0.017,1.13,,,,,,,,,,,,,,,,,,,,,,,30529.0,,,,,742.0,46953.0,0.114,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-11-17,156739.0,90.0,46.429,7297.0,2.0,0.857,3810.933,2.188,1.129,177.418,0.049,0.021,1.13,,,,,,,,,,,,,,,,,,,,,,,27476.0,,,,,668.0,40412.0,0.098,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-11-18,156739.0,0.0,40.429,7297.0,0.0,0.714,3810.933,0.0,0.983,177.418,0.0,0.017,1.13,,,,,,,,,,,,,,,,,,,,,,,24423.0,,,,,594.0,33871.0,0.082,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-11-19,156812.0,73.0,46.429,7299.0,2.0,1.0,3812.708,1.775,1.129,177.467,0.049,0.024,1.13,,,,,,,,,,,,,,,,,,,,,,,21369.0,,,,,520.0,27330.0,0.066,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-11-20,156864.0,52.0,50.571,7301.0,2.0,1.286,3813.972,1.264,1.23,177.516,0.049,0.031,1.12,,,,,,,,,,,,,,,,,,,,,,,18316.0,,,,,445.0,20789.0,0.051,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-11-21,156896.0,32.0,49.143,7303.0,2.0,1.429,3814.75,0.778,1.195,177.564,0.049,0.035,1.11,,,,,,,,,,,,,,,,,,,,,,,15263.0,,,,,371.0,14248.0,0.035,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-11-22,156911.0,15.0,43.0,7303.0,0.0,1.286,3815.115,0.365,1.045,177.564,0.0,0.031,1.1,,,,,,,,,,,,,,,,,,,,,,,15263.0,,,,,371.0,14248.0,0.035,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-11-23,157015.0,104.0,52.286,7305.0,2.0,1.429,3817.644,2.529,1.271,177.613,0.049,0.035,1.1,,,,,,,,,,,,,,,,,,,,,,,15263.0,,,,,371.0,14248.0,0.035,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-11-24,157032.0,17.0,41.857,7306.0,1.0,1.286,3818.057,0.413,1.018,177.637,0.024,0.031,1.09,,,,,,,,,,,,,,,,,,,,,,,15263.0,,,,,371.0,14248.0,0.035,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-11-25,157144.0,112.0,57.857,7307.0,1.0,1.429,3820.78,2.723,1.407,177.662,0.024,0.035,1.08,,,,,,,,,,,,,,,,,,,,,,,15263.0,,,,,371.0,14248.0,0.035,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-11-26,157171.0,27.0,51.286,7307.0,0.0,1.143,3821.437,0.656,1.247,177.662,0.0,0.028,1.06,,,,,,,,,,,,,,,,,,,,,,,15263.0,,,,,371.0,14248.0,0.035,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-11-27,157190.0,19.0,46.571,7308.0,1.0,1.0,3821.899,0.462,1.132,177.686,0.024,0.024,1.05,,,,,,,,,,,,,,,,,,,,,,,15263.0,,,,,371.0,14248.0,0.035,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-11-28,157218.0,28.0,46.0,7308.0,0.0,0.714,3822.579,0.681,1.118,177.686,0.0,0.017,1.03,,,,,,,,,,,,,,,,,,,,,,,15263.0,,,,,371.0,14248.0,0.035,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-11-29,157260.0,42.0,49.857,7308.0,0.0,0.714,3823.601,1.021,1.212,177.686,0.0,0.017,1.03,,,,,,,,,,,,,,,,,,,,,,,15263.0,,,,,371.0,14248.0,0.035,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-11-30,157289.0,29.0,39.143,7308.0,0.0,0.429,3824.306,0.705,0.952,177.686,0.0,0.01,1.02,,,,,,,,,,,,,,,,,,,,,,,15263.0,,,,,371.0,14248.0,0.035,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-12-01,157359.0,70.0,46.714,7309.0,1.0,0.429,3826.008,1.702,1.136,177.71,0.024,0.01,1.01,,,,,,,,,,,,,,,,,,,,,,,15263.0,,,,,371.0,14248.0,0.035,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-12-02,157387.0,28.0,34.714,7310.0,1.0,0.429,3826.689,0.681,0.844,177.734,0.024,0.01,1.0,,,,,,,,,,,,,,,,,,,,,,,15263.0,,,,,371.0,14248.0,0.035,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-12-03,157412.0,25.0,34.429,7311.0,1.0,0.571,3827.296,0.608,0.837,177.759,0.024,0.014,0.99,,,,,,,,,,,,,,,,,,,,,,,15263.0,,,,,371.0,14248.0,0.035,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-12-04,157431.0,19.0,34.429,7312.0,1.0,0.571,3827.758,0.462,0.837,177.783,0.024,0.014,0.99,,,,,,,,,,,,,,,,,,,,,,,15263.0,,,,,371.0,14248.0,0.035,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-12-05,157454.0,23.0,33.714,7312.0,0.0,0.571,3828.318,0.559,0.82,177.783,0.0,0.014,0.98,,,,,,,,,,,,,,,,,,,,,,,15263.0,,,,,371.0,14248.0,0.035,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-12-06,157499.0,45.0,34.143,7316.0,4.0,1.143,3829.412,1.094,0.83,177.88,0.097,0.028,0.98,,,,,,,,,,,,,,,,,,,,,,,15263.0,,,,,371.0,14248.0,0.035,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-12-07,157508.0,9.0,31.286,7317.0,1.0,1.286,3829.631,0.219,0.761,177.905,0.024,0.031,0.98,,,,,,,,,,,,,,,,,,,,,,,15263.0,,,,,371.0,14248.0,0.035,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-12-08,157542.0,34.0,26.143,7319.0,2.0,1.429,3830.457,0.827,0.636,177.953,0.049,0.035,0.98,,,,,,,,,,,,,,,,,,,,,,,15263.0,,,,,371.0,14248.0,0.035,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-12-09,157585.0,43.0,28.286,7321.0,2.0,1.571,3831.503,1.045,0.688,178.002,0.049,0.038,0.98,,,,,,,,,,,,,,,,,,,,,,,15263.0,,,,,371.0,14248.0,0.035,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-12-10,157603.0,18.0,27.286,7324.0,3.0,1.857,3831.94,0.438,0.663,178.075,0.073,0.045,0.98,,,,,,,,,,,,,,,,,,,,,,,15263.0,,,,,371.0,14248.0,0.035,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-12-11,157611.0,8.0,25.714,7325.0,1.0,1.857,3832.135,0.195,0.625,178.099,0.024,0.045,0.99,,,,,,,,,,,,,,,,,,,,,,,15263.0,,,,,371.0,14248.0,0.035,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
AFG,Asia,Afghanistan,2021-12-12,157633.0,22.0,25.571,7328.0,3.0,2.286,3832.67,0.535,0.622,178.172,0.073,0.056,0.99,,,,,,,,,,,,,,,,,,,,,,,15263.0,,,,,371.0,14248.0,0.035,27.78,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772.0,,,,
